respondent_id,duration_seconds,batch,Q2_job_seeking,Q3_ai_experience,Q3_ai_exp_binary,Q8_manip_check,Q9_1_legitimacy,Q9_2_intention_apply,Q9_3_intention_withdraw,Q9_gap_apply_minus_legit,flag_straightline_rating,flag_always_same_side,flag_manip_fail,Age,Sex,Ethnicity simplified,Country of residence,Employment status,Student status
664,467,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,56,Female,White,United States,Unemployed (and job seeking),No
665,355,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,44,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
666,416,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,21,Female,Mixed,United States,Unemployed (and job seeking),Yes
667,249,main_study,Yes,Not sure,0,Varied,1,1,5,0,0,0,0,31,Male,Asian,United States,Part-Time,No
668,189,main_study,Yes,No,0,Not sure,4,3,3,-1,0,0,1,33,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
669,262,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,42,Female,Black,United States,Full-Time,No
670,502,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,34,Female,Prefer not to say,United States,Unemployed (and job seeking),Yes
671,295,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,58,Female,White,United States,Part-Time,No
672,327,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,34,Female,White,United States,Unemployed (and job seeking),DATA_EXPIRED
673,323,main_study,Yes,Yes,1,Varied,4,1,1,-3,0,0,0,38,Male,White,United States,Unemployed (and job seeking),No
674,166,main_study,Yes,Not sure,0,Varied,3,4,3,1,0,0,0,18,Male,Other,United States,Part-Time,Yes
675,168,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,25,Female,White,United States,Unemployed (and job seeking),No
676,419,main_study,Yes,Yes,1,Stayed the same,2,4,2,2,0,0,1,53,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
677,617,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,51,Male,White,United States,Unemployed (and job seeking),No
678,177,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,21,Male,White,United States,Unemployed (and job seeking),Yes
679,471,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,35,Female,White,United States,Unemployed (and job seeking),No
680,228,main_study,Yes,Yes,1,Varied,1,1,3,0,0,0,0,36,Female,Mixed,United States,Unemployed (and job seeking),No
681,426,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,31,Male,White,United States,Unemployed (and job seeking),No
682,172,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,39,Female,White,United States,Unemployed (and job seeking),No
683,267,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,52,Female,White,United States,Unemployed (and job seeking),No
684,274,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,35,Female,White,United States,Unemployed (and job seeking),No
685,394,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,39,Male,White,United States,Full-Time,Yes
686,341,main_study,Yes,Yes,1,Varied,3,4,1,1,0,0,0,18,Male,White,United States,Unemployed (and job seeking),Yes
687,208,main_study,Yes,Not sure,0,Not sure,4,3,3,-1,0,0,1,35,Female,White,United States,Full-Time,Yes
688,879,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,38,Male,Asian,United States,Full-Time,Yes
689,330,main_study,Yes,Yes,1,Varied,3,3,1,0,0,0,0,29,Female,Asian,United States,Unemployed (and job seeking),No
690,510,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,48,Male,Black,United States,Full-Time,No
691,262,main_study,Yes,Yes,1,Stayed the same,1,1,5,0,0,0,1,46,Female,White,United States,Part-Time,No
692,527,main_study,Yes,Yes,1,Stayed the same,2,2,4,0,0,0,1,20,Male,Black,United States,Other,Yes
693,277,main_study,Yes,Yes,1,Varied,2,3,3,1,1,0,0,32,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
694,107,main_study,Yes,Yes,1,Varied,1,1,1,0,0,0,0,29,Male,White,United States,Full-Time,No
695,242,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,32,Female,White,United States,Full-Time,No
696,722,main_study,Yes,Yes,1,Varied,1,2,2,1,1,0,0,27,Female,White,United States,Full-Time,No
697,306,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,18,Female,Mixed,United States,Unemployed (and job seeking),Yes
698,228,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,35,Female,White,United States,Unemployed (and job seeking),No
699,254,main_study,Yes,Yes,1,Varied,3,4,2,1,0,1,0,29,Male,White,United States,Part-Time,Yes
700,187,main_study,Yes,Yes,1,Varied,3,5,2,2,0,0,0,28,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
701,333,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,54,Male,Other,United States,Full-Time,No
702,835,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,43,Female,Black,United States,Unemployed (and job seeking),No
703,165,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,32,Female,White,United States,Unemployed (and job seeking),No
704,670,main_study,Yes,No,0,Varied,1,2,4,1,0,0,0,29,Female,Prefer not to say,United States,Full-Time,Yes
705,539,main_study,Yes,Not sure,0,Varied,3,2,3,-1,0,0,0,51,Female,Asian,United States,Unemployed (and job seeking),No
706,451,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,35,Male,Black,United States,DATA_EXPIRED,No
707,171,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,26,Male,White,United States,Unemployed (and job seeking),Yes
708,352,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,29,Male,Black,United States,Part-Time,Yes
709,148,main_study,Yes,Yes,1,Varied,1,4,2,3,0,0,0,23,Female,White,United States,Part-Time,Yes
710,434,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,49,Male,White,United States,Full-Time,No
711,269,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,33,Male,White,United States,Unemployed (and job seeking),No
712,405,main_study,Yes,No,0,Varied,4,4,1,0,0,0,0,73,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
713,445,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,22,Male,White,United States,Unemployed (and job seeking),No
714,365,main_study,Yes,Yes,1,Varied,4,3,2,-1,0,0,0,43,Female,Asian,United States,Full-Time,No
715,244,main_study,Yes,Yes,1,Stayed the same,2,1,5,-1,0,0,1,43,Male,White,United States,Unemployed (and job seeking),No
716,287,main_study,Yes,Yes,1,Varied,4,3,1,-1,0,0,0,20,Male,Black,United States,Full-Time,Yes
717,304,main_study,Yes,No,0,Varied,3,5,1,2,0,0,0,28,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
718,251,main_study,Yes,Yes,1,Varied,1,1,1,0,0,0,0,32,Male,White,United States,Full-Time,No
719,283,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,51,Female,White,United States,Full-Time,Yes
720,301,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,42,Male,Black,United States,Full-Time,Yes
721,413,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,33,Male,Mixed,United States,Part-Time,No
722,374,main_study,Yes,Yes,1,Varied,1,3,2,2,0,0,0,25,Female,White,United States,Unemployed (and job seeking),No
723,376,main_study,Yes,No,0,Varied,4,3,2,-1,0,0,0,52,Male,Asian,United States,Unemployed (and job seeking),No
724,293,main_study,Yes,Yes,1,Varied,5,5,1,0,1,0,0,30,Male,White,United States,Unemployed (and job seeking),No
725,317,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,53,Female,White,United States,Unemployed (and job seeking),Yes
726,611,main_study,Yes,Yes,1,Varied,3,3,4,0,0,0,0,60,Female,White,United States,Full-Time,No
727,477,main_study,Yes,No,0,Stayed the same,3,3,3,0,0,0,1,34,Female,White,United States,Unemployed (and job seeking),No
728,689,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,41,Male,Mixed,United States,Unemployed (and job seeking),No
729,116,main_study,Yes,Yes,1,Varied,3,4,4,1,0,0,0,19,Male,White,United States,Unemployed (and job seeking),Yes
730,175,main_study,Yes,Yes,1,Varied,3,4,2,1,1,0,0,41,Male,White,United States,Unemployed (and job seeking),No
731,176,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,29,Male,White,United States,Unemployed (and job seeking),No
732,177,main_study,Yes,Yes,1,Varied,4,4,5,0,0,1,0,24,Female,Black,United States,Part-Time,No
733,237,main_study,Yes,Not sure,0,Varied,4,4,4,0,0,0,0,34,Female,Other,United States,Unemployed (and job seeking),No
734,173,main_study,Yes,Yes,1,Not sure,2,3,1,1,0,0,1,36,Female,White,United States,Full-Time,No
735,705,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,30,Female,Black,United States,Other,DATA_EXPIRED
736,344,main_study,Yes,Yes,1,Varied,1,1,5,0,1,0,0,38,Female,Prefer not to say,United States,Unemployed (and job seeking),No
737,419,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,37,Male,Black,United States,Part-Time,No
738,363,main_study,Yes,Yes,1,Stayed the same,5,5,1,0,0,0,1,27,Male,Mixed,United States,Unemployed (and job seeking),No
739,317,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,42,Male,White,United States,Full-Time,No
740,323,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,32,Female,Mixed,United States,Part-Time,No
741,739,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,59,Female,White,United States,Unemployed (and job seeking),No
742,702,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,37,Male,Asian,United States,Full-Time,Yes
743,199,main_study,Yes,Not sure,0,Varied,2,3,3,1,0,0,0,55,Male,White,United States,Full-Time,No
744,283,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,45,Female,Other,United States,Unemployed (and job seeking),No
745,214,main_study,Yes,Yes,1,Stayed the same,3,4,2,1,0,0,1,27,Female,Mixed,United States,Unemployed (and job seeking),No
746,216,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,38,Male,White,United States,Unemployed (and job seeking),No
747,272,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,30,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
748,219,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,39,Female,White,United States,Full-Time,No
749,152,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,52,Female,White,United States,Part-Time,DATA_EXPIRED
750,407,main_study,Yes,No,0,Varied,3,3,3,0,1,0,0,29,Female,Black,United States,Full-Time,No
751,319,main_study,Yes,Not sure,0,Varied,4,3,2,-1,0,0,0,60,Female,White,United States,Full-Time,No
752,334,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,47,Female,White,United States,Full-Time,Yes
753,183,main_study,Yes,Yes,1,Varied,1,1,5,0,1,0,0,32,Female,White,United States,Unemployed (and job seeking),No
754,815,main_study,Yes,Yes,1,Varied,3,2,4,-1,0,0,0,46,Male,White,United States,Part-Time,No
755,279,main_study,Yes,Not sure,0,Varied,3,3,4,0,0,0,0,19,Female,White,United States,Part-Time,Yes
756,134,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,43,Male,White,United States,Unemployed (and job seeking),No
757,191,main_study,Yes,Yes,1,Varied,3,1,3,-2,0,0,0,20,Female,White,United States,Part-Time,Yes
758,517,main_study,Yes,Yes,1,Varied,2,1,3,-1,0,0,0,29,Male,White,United States,Unemployed (and job seeking),No
759,176,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,34,Female,White,United States,Unemployed (and job seeking),No
760,221,main_study,Yes,No,0,Varied,2,3,2,1,0,0,0,19,Female,Mixed,United States,Unemployed (and job seeking),Yes
761,216,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,48,Female,White,United States,Unemployed (and job seeking),No
762,181,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,28,Male,White,United States,Unemployed (and job seeking),No
763,183,main_study,Yes,No,0,Varied,3,3,3,0,0,0,0,43,Male,White,United States,Full-Time,Yes
764,262,main_study,Yes,Not sure,0,Varied,3,3,2,0,0,0,0,30,Female,White,United States,Full-Time,No
765,503,main_study,Yes,Not sure,0,Varied,3,3,2,0,0,0,0,31,Female,Mixed,United States,Unemployed (and job seeking),No
766,187,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,23,Female,DATA_EXPIRED,United States,Unemployed (and job seeking),Yes
767,258,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,66,Female,White,United States,Part-Time,No
768,202,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,41,Female,White,United States,Unemployed (and job seeking),No
769,254,main_study,Yes,Yes,1,Varied,4,5,2,1,0,0,0,44,Male,Black,United States,Part-Time,No
770,170,main_study,Yes,Not sure,0,Varied,2,2,3,0,0,0,0,20,Male,Asian,United States,Full-Time,Yes
771,275,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,43,Female,Asian,United States,Unemployed (and job seeking),No
772,120,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,52,Male,White,United States,Full-Time,DATA_EXPIRED
773,340,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,29,Male,Black,United States,Part-Time,Yes
774,238,main_study,Yes,Yes,1,Varied,4,2,3,-2,0,0,0,39,Male,White,United States,Full-Time,No
775,122,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,43,Male,White,United States,Full-Time,No
776,157,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,44,Male,Mixed,United States,Other,No
777,346,main_study,Yes,Yes,1,Varied,2,3,4,1,0,0,0,18,Male,Asian,United States,Unemployed (and job seeking),Yes
778,220,main_study,Yes,Not sure,0,Varied,4,4,2,0,0,0,0,41,Male,Black,United States,Unemployed (and job seeking),No
779,218,main_study,Yes,Yes,1,Varied,5,4,1,-1,0,0,0,30,Female,Asian,United States,Full-Time,No
780,243,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,38,Male,White,United States,Full-Time,No
781,308,main_study,Yes,Not sure,0,Varied,1,1,1,0,1,0,0,51,Female,White,United States,Unemployed (and job seeking),No
782,214,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,39,Male,White,United States,Other,Yes
783,292,main_study,Yes,Yes,1,Varied,4,5,2,1,0,0,0,32,Male,White,United States,Full-Time,Yes
784,327,main_study,Yes,No,0,Varied,4,5,1,1,0,0,0,48,Female,Black,United States,Part-Time,Yes
785,234,main_study,Yes,Not sure,0,Varied,2,2,3,0,0,0,0,29,Female,Other,United States,Full-Time,Yes
786,347,main_study,Yes,Yes,1,Varied,1,3,2,2,0,0,0,28,Female,Mixed,United States,Full-Time,No
787,617,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,26,Female,Black,United States,Unemployed (and job seeking),Yes
788,664,main_study,Yes,Yes,1,Not sure,3,2,4,-1,0,0,1,40,Female,Black,United States,Full-Time,Yes
789,234,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,65,Male,White,United States,Full-Time,No
790,1041,main_study,Yes,Yes,1,Stayed the same,3,1,5,-2,0,0,1,39,Female,Black,United States,Unemployed (and job seeking),No
791,560,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,30,Female,Mixed,United States,Part-Time,No
792,277,main_study,Yes,Yes,1,Varied,1,4,2,3,0,0,0,39,Male,White,United States,Full-Time,Yes
793,249,main_study,Yes,Yes,1,Varied,4,4,3,0,0,0,0,46,Male,Black,United States,Other,No
794,314,main_study,Yes,Yes,1,Varied,1,2,4,1,0,0,0,25,Female,Mixed,United States,Unemployed (and job seeking),No
795,185,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,22,Male,White,United States,Full-Time,No
796,344,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,34,Female,White,United States,Unemployed (and job seeking),No
797,226,main_study,Yes,Yes,1,Varied,1,4,2,3,0,1,0,34,Female,White,United States,Part-Time,Yes
798,203,main_study,Yes,Yes,1,Varied,1,1,1,0,1,0,0,34,Female,Mixed,United States,Part-Time,Yes
799,281,main_study,Yes,Yes,1,Not sure,4,4,2,0,0,0,1,38,Male,White,United States,Other,No
800,147,main_study,Yes,Yes,1,Stayed the same,4,4,2,0,0,0,1,32,Male,White,United States,Full-Time,No
801,172,main_study,Yes,Not sure,0,Varied,3,4,1,1,0,0,0,22,Male,Other,United States,Unemployed (and job seeking),Yes
802,254,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,29,Male,Black,United States,Part-Time,No
803,257,main_study,Yes,No,0,Varied,3,3,2,0,0,0,0,19,Female,Black,United States,Unemployed (and job seeking),No
804,472,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,35,Male,White,United States,Full-Time,No
805,203,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,33,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
806,1057,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,26,Male,Mixed,United States,Unemployed (and job seeking),Yes
807,215,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,52,Female,White,United States,Unemployed (and job seeking),Yes
808,178,main_study,Yes,Yes,1,Varied,3,1,3,-2,0,0,0,20,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
809,211,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,33,Female,White,United States,Part-Time,No
810,187,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,18,Female,Black,United States,Part-Time,Yes
811,332,main_study,Yes,Yes,1,Varied,3,3,1,0,0,0,0,26,Female,Black,United States,Full-Time,No
812,221,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,53,Female,White,United States,DATA_EXPIRED,DATA_EXPIRED
813,274,main_study,Yes,No,0,Varied,1,3,2,2,0,0,0,24,Female,White,United States,Unemployed (and job seeking),No
814,413,main_study,Yes,Yes,1,Not sure,4,4,2,0,0,0,1,50,Female,White,United States,Part-Time,No
815,731,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,53,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
816,199,main_study,Yes,Yes,1,Varied,1,1,3,0,0,0,0,20,Male,White,United States,Part-Time,Yes
817,299,main_study,Yes,Yes,1,Varied,1,1,4,0,0,0,0,45,Male,Black,United States,Full-Time,No
818,245,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,55,Male,Mixed,United States,Part-Time,No
819,125,main_study,Yes,Not sure,0,Varied,2,2,4,0,0,0,0,26,Male,Asian,United States,Other,No
820,603,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,47,Prefer not to say,Mixed,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
821,308,main_study,Yes,Yes,1,Varied,3,2,4,-1,0,0,0,50,Prefer not to say,Prefer not to say,United States,Full-Time,Yes
822,125,main_study,Yes,No,0,Varied,3,3,2,0,0,0,0,30,Male,White,United States,Unemployed (and job seeking),No
823,334,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,27,Male,Black,United States,Full-Time,No
824,150,main_study,Yes,Yes,1,Varied,2,4,3,2,0,0,0,30,Female,White,United States,Unemployed (and job seeking),No
825,288,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,29,Male,White,United States,Unemployed (and job seeking),No
826,335,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,34,Female,White,United States,Unemployed (and job seeking),No
827,426,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,34,Male,White,United States,Unemployed (and job seeking),No
828,243,main_study,Yes,Not sure,0,Varied,2,3,3,1,0,0,0,19,Female,White,United States,Unemployed (and job seeking),Yes
829,434,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,30,Female,White,United States,Full-Time,No
830,128,main_study,Yes,Yes,1,Varied,4,4,3,0,0,0,0,28,Male,Asian,United States,Unemployed (and job seeking),Yes
831,357,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,64,Female,Black,United States,Unemployed (and job seeking),No
832,580,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,60,Female,White,United States,Unemployed (and job seeking),No
833,124,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,35,Female,White,United States,Part-Time,No
834,213,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,28,Male,Asian,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
835,197,main_study,Yes,No,0,Varied,1,1,1,0,0,0,0,49,Female,White,United States,Full-Time,No
836,246,main_study,Yes,No,0,Varied,2,3,3,1,0,0,0,22,Female,White,United States,Part-Time,Yes
837,412,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,36,Male,White,United States,Full-Time,No
838,173,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,25,Female,White,United States,Part-Time,No
839,160,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,25,Female,White,United States,Other,Yes
840,182,main_study,Yes,Yes,1,Varied,1,2,3,1,0,0,0,29,Female,White,United States,Full-Time,No
841,207,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,39,Male,White,United States,Part-Time,No
842,289,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,36,Male,White,United States,Full-Time,No
843,280,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,32,Male,White,United States,Full-Time,No
844,433,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,51,Female,Black,United States,Unemployed (and job seeking),No
845,333,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,38,Female,White,United States,Unemployed (and job seeking),No
846,325,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,23,Female,White,United States,Part-Time,No
847,183,main_study,Yes,Yes,1,Varied,1,1,4,0,1,0,0,19,Female,Asian,United States,Unemployed (and job seeking),Yes
848,586,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,24,Female,White,United States,Full-Time,Yes
849,212,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,19,Male,White,United States,Part-Time,Yes
850,193,main_study,Yes,Not sure,0,Stayed the same,3,3,3,0,0,0,1,41,Female,White,United States,Unemployed (and job seeking),No
851,440,main_study,Yes,Yes,1,Not sure,5,5,1,0,0,0,1,39,Male,White,United States,Part-Time,No
852,392,main_study,Yes,Yes,1,Varied,1,1,4,0,1,0,0,78,Male,Mixed,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
853,359,main_study,Yes,Yes,1,Varied,2,1,3,-1,0,0,0,36,Male,White,United States,Part-Time,No
854,479,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,24,Female,White,United States,DATA_EXPIRED,DATA_EXPIRED
855,190,main_study,Yes,Yes,1,Varied,3,2,3,-1,0,0,0,28,Male,White,United States,Unemployed (and job seeking),No
856,224,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,35,Female,White,United States,Full-Time,No
857,191,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,18,Male,Asian,United States,Part-Time,Yes
